date,indicator_name,value,unit,source
2023-10-24,USD_INR,85.518,INR,RBI_REFERENCE
2023-10-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-25,USD_INR,85.461,INR,RBI_REFERENCE
2023-10-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-26,USD_INR,85.439,INR,RBI_REFERENCE
2023-10-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-27,USD_INR,85.432,INR,RBI_REFERENCE
2023-10-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-28,USD_INR,85.418,INR,RBI_REFERENCE
2023-10-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-29,USD_INR,85.457,INR,RBI_REFERENCE
2023-10-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-30,USD_INR,85.453,INR,RBI_REFERENCE
2023-10-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-10-31,USD_INR,85.517,INR,RBI_REFERENCE
2023-10-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-01,USD_INR,85.516,INR,RBI_REFERENCE
2023-11-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-02,USD_INR,85.464,INR,RBI_REFERENCE
2023-11-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-03,USD_INR,85.435,INR,RBI_REFERENCE
2023-11-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-04,USD_INR,85.523,INR,RBI_REFERENCE
2023-11-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-05,USD_INR,85.426,INR,RBI_REFERENCE
2023-11-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-06,USD_INR,85.398,INR,RBI_REFERENCE
2023-11-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-07,USD_INR,85.398,INR,RBI_REFERENCE
2023-11-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-08,USD_INR,85.428,INR,RBI_REFERENCE
2023-11-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-09,USD_INR,85.426,INR,RBI_REFERENCE
2023-11-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-10,USD_INR,85.431,INR,RBI_REFERENCE
2023-11-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-11,USD_INR,85.432,INR,RBI_REFERENCE
2023-11-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-12,USD_INR,85.423,INR,RBI_REFERENCE
2023-11-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-13,USD_INR,85.444,INR,RBI_REFERENCE
2023-11-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-14,USD_INR,85.484,INR,RBI_REFERENCE
2023-11-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-15,USD_INR,85.454,INR,RBI_REFERENCE
2023-11-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-16,USD_INR,85.508,INR,RBI_REFERENCE
2023-11-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-17,USD_INR,85.466,INR,RBI_REFERENCE
2023-11-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-18,USD_INR,85.533,INR,RBI_REFERENCE
2023-11-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-19,USD_INR,85.568,INR,RBI_REFERENCE
2023-11-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-20,USD_INR,85.517,INR,RBI_REFERENCE
2023-11-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-21,USD_INR,85.504,INR,RBI_REFERENCE
2023-11-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-22,USD_INR,85.569,INR,RBI_REFERENCE
2023-11-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-23,USD_INR,85.588,INR,RBI_REFERENCE
2023-11-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-24,USD_INR,85.523,INR,RBI_REFERENCE
2023-11-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-25,USD_INR,85.545,INR,RBI_REFERENCE
2023-11-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-26,USD_INR,85.508,INR,RBI_REFERENCE
2023-11-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-27,USD_INR,85.551,INR,RBI_REFERENCE
2023-11-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-28,USD_INR,85.587,INR,RBI_REFERENCE
2023-11-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-29,USD_INR,85.61,INR,RBI_REFERENCE
2023-11-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-11-30,USD_INR,85.623,INR,RBI_REFERENCE
2023-11-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-01,USD_INR,85.584,INR,RBI_REFERENCE
2023-12-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-02,USD_INR,85.597,INR,RBI_REFERENCE
2023-12-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-03,USD_INR,85.621,INR,RBI_REFERENCE
2023-12-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-04,USD_INR,85.654,INR,RBI_REFERENCE
2023-12-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-05,USD_INR,85.701,INR,RBI_REFERENCE
2023-12-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-06,USD_INR,85.688,INR,RBI_REFERENCE
2023-12-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-07,USD_INR,85.685,INR,RBI_REFERENCE
2023-12-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-08,USD_INR,85.659,INR,RBI_REFERENCE
2023-12-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-09,USD_INR,85.635,INR,RBI_REFERENCE
2023-12-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-10,USD_INR,85.639,INR,RBI_REFERENCE
2023-12-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-11,USD_INR,85.719,INR,RBI_REFERENCE
2023-12-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-12,USD_INR,85.722,INR,RBI_REFERENCE
2023-12-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-13,USD_INR,85.803,INR,RBI_REFERENCE
2023-12-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-14,USD_INR,85.796,INR,RBI_REFERENCE
2023-12-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-15,USD_INR,85.738,INR,RBI_REFERENCE
2023-12-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-16,USD_INR,85.7,INR,RBI_REFERENCE
2023-12-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-17,USD_INR,85.622,INR,RBI_REFERENCE
2023-12-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-18,USD_INR,85.595,INR,RBI_REFERENCE
2023-12-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-19,USD_INR,85.612,INR,RBI_REFERENCE
2023-12-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-20,USD_INR,85.646,INR,RBI_REFERENCE
2023-12-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-21,USD_INR,85.686,INR,RBI_REFERENCE
2023-12-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-22,USD_INR,85.686,INR,RBI_REFERENCE
2023-12-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-23,USD_INR,85.755,INR,RBI_REFERENCE
2023-12-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-24,USD_INR,85.741,INR,RBI_REFERENCE
2023-12-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-25,USD_INR,85.742,INR,RBI_REFERENCE
2023-12-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-26,USD_INR,85.753,INR,RBI_REFERENCE
2023-12-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-27,USD_INR,85.703,INR,RBI_REFERENCE
2023-12-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-28,USD_INR,85.716,INR,RBI_REFERENCE
2023-12-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-29,USD_INR,85.718,INR,RBI_REFERENCE
2023-12-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-30,USD_INR,85.731,INR,RBI_REFERENCE
2023-12-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2023-12-31,USD_INR,85.734,INR,RBI_REFERENCE
2023-12-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-01,USD_INR,85.79,INR,RBI_REFERENCE
2024-01-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-02,USD_INR,85.738,INR,RBI_REFERENCE
2024-01-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-03,USD_INR,85.767,INR,RBI_REFERENCE
2024-01-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-04,USD_INR,85.758,INR,RBI_REFERENCE
2024-01-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-05,USD_INR,85.762,INR,RBI_REFERENCE
2024-01-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-06,USD_INR,85.705,INR,RBI_REFERENCE
2024-01-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-07,USD_INR,85.71,INR,RBI_REFERENCE
2024-01-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-08,USD_INR,85.712,INR,RBI_REFERENCE
2024-01-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-09,USD_INR,85.632,INR,RBI_REFERENCE
2024-01-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-10,USD_INR,85.642,INR,RBI_REFERENCE
2024-01-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-11,USD_INR,85.658,INR,RBI_REFERENCE
2024-01-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-12,USD_INR,85.543,INR,RBI_REFERENCE
2024-01-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-13,USD_INR,85.586,INR,RBI_REFERENCE
2024-01-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-14,USD_INR,85.581,INR,RBI_REFERENCE
2024-01-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-15,USD_INR,85.617,INR,RBI_REFERENCE
2024-01-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-16,USD_INR,85.627,INR,RBI_REFERENCE
2024-01-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-17,USD_INR,85.717,INR,RBI_REFERENCE
2024-01-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-18,USD_INR,85.72,INR,RBI_REFERENCE
2024-01-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-19,USD_INR,85.749,INR,RBI_REFERENCE
2024-01-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-20,USD_INR,85.779,INR,RBI_REFERENCE
2024-01-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-21,USD_INR,85.719,INR,RBI_REFERENCE
2024-01-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-22,USD_INR,85.709,INR,RBI_REFERENCE
2024-01-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-23,USD_INR,85.655,INR,RBI_REFERENCE
2024-01-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-24,USD_INR,85.625,INR,RBI_REFERENCE
2024-01-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-25,USD_INR,85.657,INR,RBI_REFERENCE
2024-01-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-26,USD_INR,85.73,INR,RBI_REFERENCE
2024-01-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-27,USD_INR,85.769,INR,RBI_REFERENCE
2024-01-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-28,USD_INR,85.751,INR,RBI_REFERENCE
2024-01-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-29,USD_INR,85.745,INR,RBI_REFERENCE
2024-01-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-30,USD_INR,85.746,INR,RBI_REFERENCE
2024-01-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-01-31,USD_INR,85.725,INR,RBI_REFERENCE
2024-01-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-01,USD_INR,85.783,INR,RBI_REFERENCE
2024-02-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-02,USD_INR,85.731,INR,RBI_REFERENCE
2024-02-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-03,USD_INR,85.801,INR,RBI_REFERENCE
2024-02-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-04,USD_INR,85.817,INR,RBI_REFERENCE
2024-02-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-05,USD_INR,85.814,INR,RBI_REFERENCE
2024-02-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-06,USD_INR,85.829,INR,RBI_REFERENCE
2024-02-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-07,USD_INR,85.827,INR,RBI_REFERENCE
2024-02-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-08,USD_INR,85.819,INR,RBI_REFERENCE
2024-02-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-09,USD_INR,85.844,INR,RBI_REFERENCE
2024-02-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-10,USD_INR,85.823,INR,RBI_REFERENCE
2024-02-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-11,USD_INR,85.826,INR,RBI_REFERENCE
2024-02-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-12,USD_INR,85.801,INR,RBI_REFERENCE
2024-02-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-13,USD_INR,85.832,INR,RBI_REFERENCE
2024-02-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-14,USD_INR,85.877,INR,RBI_REFERENCE
2024-02-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-15,USD_INR,85.859,INR,RBI_REFERENCE
2024-02-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-16,USD_INR,85.833,INR,RBI_REFERENCE
2024-02-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-17,USD_INR,85.844,INR,RBI_REFERENCE
2024-02-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-18,USD_INR,85.874,INR,RBI_REFERENCE
2024-02-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-19,USD_INR,85.902,INR,RBI_REFERENCE
2024-02-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-20,USD_INR,85.937,INR,RBI_REFERENCE
2024-02-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-21,USD_INR,85.982,INR,RBI_REFERENCE
2024-02-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-22,USD_INR,85.983,INR,RBI_REFERENCE
2024-02-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-23,USD_INR,85.952,INR,RBI_REFERENCE
2024-02-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-24,USD_INR,85.95,INR,RBI_REFERENCE
2024-02-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-25,USD_INR,85.976,INR,RBI_REFERENCE
2024-02-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-26,USD_INR,86.02,INR,RBI_REFERENCE
2024-02-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-27,USD_INR,85.974,INR,RBI_REFERENCE
2024-02-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-28,USD_INR,85.999,INR,RBI_REFERENCE
2024-02-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-02-29,USD_INR,85.95,INR,RBI_REFERENCE
2024-02-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-01,USD_INR,85.966,INR,RBI_REFERENCE
2024-03-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-02,USD_INR,86.012,INR,RBI_REFERENCE
2024-03-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-03,USD_INR,86.026,INR,RBI_REFERENCE
2024-03-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-04,USD_INR,86.038,INR,RBI_REFERENCE
2024-03-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-05,USD_INR,85.98,INR,RBI_REFERENCE
2024-03-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-06,USD_INR,85.99,INR,RBI_REFERENCE
2024-03-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-07,USD_INR,85.912,INR,RBI_REFERENCE
2024-03-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-08,USD_INR,85.874,INR,RBI_REFERENCE
2024-03-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-09,USD_INR,85.876,INR,RBI_REFERENCE
2024-03-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-10,USD_INR,85.934,INR,RBI_REFERENCE
2024-03-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-11,USD_INR,85.925,INR,RBI_REFERENCE
2024-03-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-12,USD_INR,85.898,INR,RBI_REFERENCE
2024-03-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-13,USD_INR,85.865,INR,RBI_REFERENCE
2024-03-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-14,USD_INR,85.849,INR,RBI_REFERENCE
2024-03-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-15,USD_INR,85.923,INR,RBI_REFERENCE
2024-03-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-16,USD_INR,85.906,INR,RBI_REFERENCE
2024-03-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-17,USD_INR,85.903,INR,RBI_REFERENCE
2024-03-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-18,USD_INR,85.903,INR,RBI_REFERENCE
2024-03-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-19,USD_INR,85.86,INR,RBI_REFERENCE
2024-03-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-20,USD_INR,85.885,INR,RBI_REFERENCE
2024-03-20,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-21,USD_INR,85.893,INR,RBI_REFERENCE
2024-03-21,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-22,USD_INR,85.879,INR,RBI_REFERENCE
2024-03-22,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-23,USD_INR,85.917,INR,RBI_REFERENCE
2024-03-23,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-24,USD_INR,85.866,INR,RBI_REFERENCE
2024-03-24,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-25,USD_INR,85.84,INR,RBI_REFERENCE
2024-03-25,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-26,USD_INR,85.845,INR,RBI_REFERENCE
2024-03-26,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-27,USD_INR,85.785,INR,RBI_REFERENCE
2024-03-27,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-28,USD_INR,85.751,INR,RBI_REFERENCE
2024-03-28,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-29,USD_INR,85.766,INR,RBI_REFERENCE
2024-03-29,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-30,USD_INR,85.805,INR,RBI_REFERENCE
2024-03-30,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-03-31,USD_INR,85.705,INR,RBI_REFERENCE
2024-03-31,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-01,USD_INR,85.653,INR,RBI_REFERENCE
2024-04-01,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-02,USD_INR,85.667,INR,RBI_REFERENCE
2024-04-02,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-03,USD_INR,85.682,INR,RBI_REFERENCE
2024-04-03,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-04,USD_INR,85.647,INR,RBI_REFERENCE
2024-04-04,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-05,USD_INR,85.742,INR,RBI_REFERENCE
2024-04-05,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-06,USD_INR,85.801,INR,RBI_REFERENCE
2024-04-06,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-07,USD_INR,85.801,INR,RBI_REFERENCE
2024-04-07,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-08,USD_INR,85.803,INR,RBI_REFERENCE
2024-04-08,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-09,USD_INR,85.821,INR,RBI_REFERENCE
2024-04-09,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-10,USD_INR,85.863,INR,RBI_REFERENCE
2024-04-10,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-11,USD_INR,85.843,INR,RBI_REFERENCE
2024-04-11,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-12,USD_INR,85.886,INR,RBI_REFERENCE
2024-04-12,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-13,USD_INR,85.874,INR,RBI_REFERENCE
2024-04-13,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-14,USD_INR,85.786,INR,RBI_REFERENCE
2024-04-14,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-15,USD_INR,85.83,INR,RBI_REFERENCE
2024-04-15,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-16,USD_INR,85.855,INR,RBI_REFERENCE
2024-04-16,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-17,USD_INR,85.878,INR,RBI_REFERENCE
2024-04-17,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-18,USD_INR,85.861,INR,RBI_REFERENCE
2024-04-18,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
2024-04-19,USD_INR,85.865,INR,RBI_REFERENCE
2024-04-19,INDIA_MANUFACTURING_PMI,57.2,index_points,S_AND_P_GLOBAL
