date,location,fuel_type,price_usd_mt,source
2024-01-11,ARE_FUJ,MGO,691.49,BUNKERWORLD_HISTORICAL
2024-01-12,SGP_SIN,VLSFO,560.69,BUNKERWORLD_HISTORICAL
2024-01-12,SGP_SIN,MGO,724.72,BUNKERWORLD_HISTORICAL
2024-01-12,LKA_CMB,VLSFO,574.71,BUNKERWORLD_HISTORICAL
2024-01-12,LKA_CMB,MGO,742.84,BUNKERWORLD_HISTORICAL
2024-01-12,ARE_FUJ,VLSFO,555.09,BUNKERWORLD_HISTORICAL
2024-01-12,ARE_FUJ,MGO,717.47,BUNKERWORLD_HISTORICAL
2024-01-13,SGP_SIN,VLSFO,543.88,BUNKERWORLD_HISTORICAL
2024-01-13,SGP_SIN,MGO,700.97,BUNKERWORLD_HISTORICAL
2024-01-13,LKA_CMB,VLSFO,557.47,BUNKERWORLD_HISTORICAL
2024-01-13,LKA_CMB,MGO,718.49,BUNKERWORLD_HISTORICAL
2024-01-13,ARE_FUJ,VLSFO,538.44,BUNKERWORLD_HISTORICAL
2024-01-13,ARE_FUJ,MGO,693.96,BUNKERWORLD_HISTORICAL
2024-01-14,SGP_SIN,VLSFO,548.37,BUNKERWORLD_HISTORICAL
2024-01-14,SGP_SIN,MGO,697.47,BUNKERWORLD_HISTORICAL
2024-01-14,LKA_CMB,VLSFO,562.08,BUNKERWORLD_HISTORICAL
2024-01-14,LKA_CMB,MGO,714.91,BUNKERWORLD_HISTORICAL
2024-01-14,ARE_FUJ,VLSFO,542.88,BUNKERWORLD_HISTORICAL
2024-01-14,ARE_FUJ,MGO,690.49,BUNKERWORLD_HISTORICAL
2024-01-15,SGP_SIN,VLSFO,549.78,BUNKERWORLD_HISTORICAL
2024-01-15,SGP_SIN,MGO,706.43,BUNKERWORLD_HISTORICAL
2024-01-15,LKA_CMB,VLSFO,563.53,BUNKERWORLD_HISTORICAL
2024-01-15,LKA_CMB,MGO,724.09,BUNKERWORLD_HISTORICAL
2024-01-15,ARE_FUJ,VLSFO,544.29,BUNKERWORLD_HISTORICAL
2024-01-15,ARE_FUJ,MGO,699.36,BUNKERWORLD_HISTORICAL
2024-01-16,SGP_SIN,VLSFO,558.62,BUNKERWORLD_HISTORICAL
2024-01-16,SGP_SIN,MGO,717.05,BUNKERWORLD_HISTORICAL
2024-01-16,LKA_CMB,VLSFO,572.59,BUNKERWORLD_HISTORICAL
2024-01-16,LKA_CMB,MGO,734.97,BUNKERWORLD_HISTORICAL
2024-01-16,ARE_FUJ,VLSFO,553.04,BUNKERWORLD_HISTORICAL
2024-01-16,ARE_FUJ,MGO,709.88,BUNKERWORLD_HISTORICAL
2024-01-17,SGP_SIN,VLSFO,556.18,BUNKERWORLD_HISTORICAL
2024-01-17,SGP_SIN,MGO,721.3,BUNKERWORLD_HISTORICAL
2024-01-17,LKA_CMB,VLSFO,570.09,BUNKERWORLD_HISTORICAL
2024-01-17,LKA_CMB,MGO,739.33,BUNKERWORLD_HISTORICAL
2024-01-17,ARE_FUJ,VLSFO,550.62,BUNKERWORLD_HISTORICAL
2024-01-17,ARE_FUJ,MGO,714.09,BUNKERWORLD_HISTORICAL
2024-01-18,SGP_SIN,VLSFO,546.01,BUNKERWORLD_HISTORICAL
2024-01-18,SGP_SIN,MGO,692.36,BUNKERWORLD_HISTORICAL
2024-01-18,LKA_CMB,VLSFO,559.66,BUNKERWORLD_HISTORICAL
2024-01-18,LKA_CMB,MGO,709.67,BUNKERWORLD_HISTORICAL
2024-01-18,ARE_FUJ,VLSFO,540.55,BUNKERWORLD_HISTORICAL
2024-01-18,ARE_FUJ,MGO,685.44,BUNKERWORLD_HISTORICAL
2024-01-19,SGP_SIN,VLSFO,551.8,BUNKERWORLD_HISTORICAL
2024-01-19,SGP_SIN,MGO,696.06,BUNKERWORLD_HISTORICAL
2024-01-19,LKA_CMB,VLSFO,565.6,BUNKERWORLD_HISTORICAL
2024-01-19,LKA_CMB,MGO,713.46,BUNKERWORLD_HISTORICAL
2024-01-19,ARE_FUJ,VLSFO,546.28,BUNKERWORLD_HISTORICAL
2024-01-19,ARE_FUJ,MGO,689.1,BUNKERWORLD_HISTORICAL
2024-01-20,SGP_SIN,VLSFO,558.54,BUNKERWORLD_HISTORICAL
2024-01-20,SGP_SIN,MGO,715.3,BUNKERWORLD_HISTORICAL
2024-01-20,LKA_CMB,VLSFO,572.5,BUNKERWORLD_HISTORICAL
2024-01-20,LKA_CMB,MGO,733.18,BUNKERWORLD_HISTORICAL
2024-01-20,ARE_FUJ,VLSFO,552.95,BUNKERWORLD_HISTORICAL
2024-01-20,ARE_FUJ,MGO,708.15,BUNKERWORLD_HISTORICAL
2024-01-21,SGP_SIN,VLSFO,540.61,BUNKERWORLD_HISTORICAL
2024-01-21,SGP_SIN,MGO,689.68,BUNKERWORLD_HISTORICAL
2024-01-21,LKA_CMB,VLSFO,554.13,BUNKERWORLD_HISTORICAL
2024-01-21,LKA_CMB,MGO,706.92,BUNKERWORLD_HISTORICAL
2024-01-21,ARE_FUJ,VLSFO,535.21,BUNKERWORLD_HISTORICAL
2024-01-21,ARE_FUJ,MGO,682.79,BUNKERWORLD_HISTORICAL
2024-01-22,SGP_SIN,VLSFO,553.71,BUNKERWORLD_HISTORICAL
2024-01-22,SGP_SIN,MGO,720.55,BUNKERWORLD_HISTORICAL
2024-01-22,LKA_CMB,VLSFO,567.56,BUNKERWORLD_HISTORICAL
2024-01-22,LKA_CMB,MGO,738.57,BUNKERWORLD_HISTORICAL
2024-01-22,ARE_FUJ,VLSFO,548.18,BUNKERWORLD_HISTORICAL
2024-01-22,ARE_FUJ,MGO,713.35,BUNKERWORLD_HISTORICAL
2024-01-23,SGP_SIN,VLSFO,547.27,BUNKERWORLD_HISTORICAL
2024-01-23,SGP_SIN,MGO,715.71,BUNKERWORLD_HISTORICAL
2024-01-23,LKA_CMB,VLSFO,560.95,BUNKERWORLD_HISTORICAL
2024-01-23,LKA_CMB,MGO,733.6,BUNKERWORLD_HISTORICAL
2024-01-23,ARE_FUJ,VLSFO,541.8,BUNKERWORLD_HISTORICAL
2024-01-23,ARE_FUJ,MGO,708.55,BUNKERWORLD_HISTORICAL
2024-01-24,SGP_SIN,VLSFO,548.49,BUNKERWORLD_HISTORICAL
2024-01-24,SGP_SIN,MGO,709.49,BUNKERWORLD_HISTORICAL
2024-01-24,LKA_CMB,VLSFO,562.2,BUNKERWORLD_HISTORICAL
2024-01-24,LKA_CMB,MGO,727.23,BUNKERWORLD_HISTORICAL
2024-01-24,ARE_FUJ,VLSFO,543.01,BUNKERWORLD_HISTORICAL
2024-01-24,ARE_FUJ,MGO,702.4,BUNKERWORLD_HISTORICAL
2024-01-25,SGP_SIN,VLSFO,559.47,BUNKERWORLD_HISTORICAL
2024-01-25,SGP_SIN,MGO,718.9,BUNKERWORLD_HISTORICAL
2024-01-25,LKA_CMB,VLSFO,573.45,BUNKERWORLD_HISTORICAL
2024-01-25,LKA_CMB,MGO,736.88,BUNKERWORLD_HISTORICAL
2024-01-25,ARE_FUJ,VLSFO,553.87,BUNKERWORLD_HISTORICAL
2024-01-25,ARE_FUJ,MGO,711.71,BUNKERWORLD_HISTORICAL
2024-01-26,SGP_SIN,VLSFO,548.28,BUNKERWORLD_HISTORICAL
2024-01-26,SGP_SIN,MGO,700.58,BUNKERWORLD_HISTORICAL
2024-01-26,LKA_CMB,VLSFO,561.98,BUNKERWORLD_HISTORICAL
2024-01-26,LKA_CMB,MGO,718.1,BUNKERWORLD_HISTORICAL
2024-01-26,ARE_FUJ,VLSFO,542.79,BUNKERWORLD_HISTORICAL
2024-01-26,ARE_FUJ,MGO,693.58,BUNKERWORLD_HISTORICAL
2024-01-27,SGP_SIN,VLSFO,567.94,BUNKERWORLD_HISTORICAL
2024-01-27,SGP_SIN,MGO,726.37,BUNKERWORLD_HISTORICAL
2024-01-27,LKA_CMB,VLSFO,582.13,BUNKERWORLD_HISTORICAL
2024-01-27,LKA_CMB,MGO,744.53,BUNKERWORLD_HISTORICAL
2024-01-27,ARE_FUJ,VLSFO,562.26,BUNKERWORLD_HISTORICAL
2024-01-27,ARE_FUJ,MGO,719.11,BUNKERWORLD_HISTORICAL
2024-01-28,SGP_SIN,VLSFO,551.19,BUNKERWORLD_HISTORICAL
2024-01-28,SGP_SIN,MGO,709.54,BUNKERWORLD_HISTORICAL
2024-01-28,LKA_CMB,VLSFO,564.97,BUNKERWORLD_HISTORICAL
2024-01-28,LKA_CMB,MGO,727.28,BUNKERWORLD_HISTORICAL
2024-01-28,ARE_FUJ,VLSFO,545.68,BUNKERWORLD_HISTORICAL
2024-01-28,ARE_FUJ,MGO,702.44,BUNKERWORLD_HISTORICAL
2024-01-29,SGP_SIN,VLSFO,560.67,BUNKERWORLD_HISTORICAL
2024-01-29,SGP_SIN,MGO,722.83,BUNKERWORLD_HISTORICAL
2024-01-29,LKA_CMB,VLSFO,574.69,BUNKERWORLD_HISTORICAL
2024-01-29,LKA_CMB,MGO,740.9,BUNKERWORLD_HISTORICAL
2024-01-29,ARE_FUJ,VLSFO,555.07,BUNKERWORLD_HISTORICAL
2024-01-29,ARE_FUJ,MGO,715.6,BUNKERWORLD_HISTORICAL
2024-01-30,SGP_SIN,VLSFO,562.29,BUNKERWORLD_HISTORICAL
2024-01-30,SGP_SIN,MGO,718.66,BUNKERWORLD_HISTORICAL
2024-01-30,LKA_CMB,VLSFO,576.35,BUNKERWORLD_HISTORICAL
2024-01-30,LKA_CMB,MGO,736.63,BUNKERWORLD_HISTORICAL
2024-01-30,ARE_FUJ,VLSFO,556.67,BUNKERWORLD_HISTORICAL
2024-01-30,ARE_FUJ,MGO,711.48,BUNKERWORLD_HISTORICAL
2024-01-31,SGP_SIN,VLSFO,572.95,BUNKERWORLD_HISTORICAL
2024-01-31,SGP_SIN,MGO,729.32,BUNKERWORLD_HISTORICAL
2024-01-31,LKA_CMB,VLSFO,587.28,BUNKERWORLD_HISTORICAL
2024-01-31,LKA_CMB,MGO,747.56,BUNKERWORLD_HISTORICAL
2024-01-31,ARE_FUJ,VLSFO,567.22,BUNKERWORLD_HISTORICAL
2024-01-31,ARE_FUJ,MGO,722.03,BUNKERWORLD_HISTORICAL
2024-02-01,SGP_SIN,VLSFO,572.84,BUNKERWORLD_HISTORICAL
2024-02-01,SGP_SIN,MGO,737.59,BUNKERWORLD_HISTORICAL
2024-02-01,LKA_CMB,VLSFO,587.16,BUNKERWORLD_HISTORICAL
2024-02-01,LKA_CMB,MGO,756.03,BUNKERWORLD_HISTORICAL
2024-02-01,ARE_FUJ,VLSFO,567.11,BUNKERWORLD_HISTORICAL
2024-02-01,ARE_FUJ,MGO,730.21,BUNKERWORLD_HISTORICAL
2024-02-02,SGP_SIN,VLSFO,568.92,BUNKERWORLD_HISTORICAL
2024-02-02,SGP_SIN,MGO,726.67,BUNKERWORLD_HISTORICAL
2024-02-02,LKA_CMB,VLSFO,583.15,BUNKERWORLD_HISTORICAL
2024-02-02,LKA_CMB,MGO,744.84,BUNKERWORLD_HISTORICAL
2024-02-02,ARE_FUJ,VLSFO,563.23,BUNKERWORLD_HISTORICAL
2024-02-02,ARE_FUJ,MGO,719.4,BUNKERWORLD_HISTORICAL
2024-02-03,SGP_SIN,VLSFO,567.75,BUNKERWORLD_HISTORICAL
2024-02-03,SGP_SIN,MGO,723.24,BUNKERWORLD_HISTORICAL
2024-02-03,LKA_CMB,VLSFO,581.94,BUNKERWORLD_HISTORICAL
2024-02-03,LKA_CMB,MGO,741.33,BUNKERWORLD_HISTORICAL
2024-02-03,ARE_FUJ,VLSFO,562.07,BUNKERWORLD_HISTORICAL
2024-02-03,ARE_FUJ,MGO,716.01,BUNKERWORLD_HISTORICAL
2024-02-04,SGP_SIN,VLSFO,569.28,BUNKERWORLD_HISTORICAL
2024-02-04,SGP_SIN,MGO,743.92,BUNKERWORLD_HISTORICAL
2024-02-04,LKA_CMB,VLSFO,583.51,BUNKERWORLD_HISTORICAL
2024-02-04,LKA_CMB,MGO,762.52,BUNKERWORLD_HISTORICAL
2024-02-04,ARE_FUJ,VLSFO,563.59,BUNKERWORLD_HISTORICAL
2024-02-04,ARE_FUJ,MGO,736.48,BUNKERWORLD_HISTORICAL
2024-02-05,SGP_SIN,VLSFO,563.43,BUNKERWORLD_HISTORICAL
2024-02-05,SGP_SIN,MGO,730.88,BUNKERWORLD_HISTORICAL
2024-02-05,LKA_CMB,VLSFO,577.52,BUNKERWORLD_HISTORICAL
2024-02-05,LKA_CMB,MGO,749.15,BUNKERWORLD_HISTORICAL
2024-02-05,ARE_FUJ,VLSFO,557.8,BUNKERWORLD_HISTORICAL
2024-02-05,ARE_FUJ,MGO,723.57,BUNKERWORLD_HISTORICAL
2024-02-06,SGP_SIN,VLSFO,582.15,BUNKERWORLD_HISTORICAL
2024-02-06,SGP_SIN,MGO,753.32,BUNKERWORLD_HISTORICAL
2024-02-06,LKA_CMB,VLSFO,596.71,BUNKERWORLD_HISTORICAL
2024-02-06,LKA_CMB,MGO,772.15,BUNKERWORLD_HISTORICAL
2024-02-06,ARE_FUJ,VLSFO,576.33,BUNKERWORLD_HISTORICAL
2024-02-06,ARE_FUJ,MGO,745.78,BUNKERWORLD_HISTORICAL
2024-02-07,SGP_SIN,VLSFO,579.43,BUNKERWORLD_HISTORICAL
2024-02-07,SGP_SIN,MGO,750.43,BUNKERWORLD_HISTORICAL
2024-02-07,LKA_CMB,VLSFO,593.92,BUNKERWORLD_HISTORICAL
2024-02-07,LKA_CMB,MGO,769.2,BUNKERWORLD_HISTORICAL
2024-02-07,ARE_FUJ,VLSFO,573.64,BUNKERWORLD_HISTORICAL
2024-02-07,ARE_FUJ,MGO,742.93,BUNKERWORLD_HISTORICAL
2024-02-08,SGP_SIN,VLSFO,580.25,BUNKERWORLD_HISTORICAL
2024-02-08,SGP_SIN,MGO,748.51,BUNKERWORLD_HISTORICAL
2024-02-08,LKA_CMB,VLSFO,594.75,BUNKERWORLD_HISTORICAL
2024-02-08,LKA_CMB,MGO,767.22,BUNKERWORLD_HISTORICAL
2024-02-08,ARE_FUJ,VLSFO,574.44,BUNKERWORLD_HISTORICAL
2024-02-08,ARE_FUJ,MGO,741.02,BUNKERWORLD_HISTORICAL
2024-02-09,SGP_SIN,VLSFO,574.2,BUNKERWORLD_HISTORICAL
2024-02-09,SGP_SIN,MGO,724.26,BUNKERWORLD_HISTORICAL
2024-02-09,LKA_CMB,VLSFO,588.55,BUNKERWORLD_HISTORICAL
2024-02-09,LKA_CMB,MGO,742.36,BUNKERWORLD_HISTORICAL
2024-02-09,ARE_FUJ,VLSFO,568.45,BUNKERWORLD_HISTORICAL
2024-02-09,ARE_FUJ,MGO,717.01,BUNKERWORLD_HISTORICAL
2024-02-10,SGP_SIN,VLSFO,586.44,BUNKERWORLD_HISTORICAL
2024-02-10,SGP_SIN,MGO,731.92,BUNKERWORLD_HISTORICAL
2024-02-10,LKA_CMB,VLSFO,601.1,BUNKERWORLD_HISTORICAL
2024-02-10,LKA_CMB,MGO,750.21,BUNKERWORLD_HISTORICAL
2024-02-10,ARE_FUJ,VLSFO,580.57,BUNKERWORLD_HISTORICAL
2024-02-10,ARE_FUJ,MGO,724.6,BUNKERWORLD_HISTORICAL
2024-02-11,SGP_SIN,VLSFO,576.2,BUNKERWORLD_HISTORICAL
2024-02-11,SGP_SIN,MGO,744.94,BUNKERWORLD_HISTORICAL
2024-02-11,LKA_CMB,VLSFO,590.61,BUNKERWORLD_HISTORICAL
2024-02-11,LKA_CMB,MGO,763.57,BUNKERWORLD_HISTORICAL
2024-02-11,ARE_FUJ,VLSFO,570.44,BUNKERWORLD_HISTORICAL
2024-02-11,ARE_FUJ,MGO,737.49,BUNKERWORLD_HISTORICAL
2024-02-12,SGP_SIN,VLSFO,584.08,BUNKERWORLD_HISTORICAL
2024-02-12,SGP_SIN,MGO,739.09,BUNKERWORLD_HISTORICAL
2024-02-12,LKA_CMB,VLSFO,598.68,BUNKERWORLD_HISTORICAL
2024-02-12,LKA_CMB,MGO,757.56,BUNKERWORLD_HISTORICAL
2024-02-12,ARE_FUJ,VLSFO,578.24,BUNKERWORLD_HISTORICAL
2024-02-12,ARE_FUJ,MGO,731.7,BUNKERWORLD_HISTORICAL
2024-02-13,SGP_SIN,VLSFO,601.31,BUNKERWORLD_HISTORICAL
2024-02-13,SGP_SIN,MGO,763.54,BUNKERWORLD_HISTORICAL
2024-02-13,LKA_CMB,VLSFO,616.34,BUNKERWORLD_HISTORICAL
2024-02-13,LKA_CMB,MGO,782.62,BUNKERWORLD_HISTORICAL
2024-02-13,ARE_FUJ,VLSFO,595.29,BUNKERWORLD_HISTORICAL
2024-02-13,ARE_FUJ,MGO,755.9,BUNKERWORLD_HISTORICAL
2024-02-14,SGP_SIN,VLSFO,583.75,BUNKERWORLD_HISTORICAL
2024-02-14,SGP_SIN,MGO,746.44,BUNKERWORLD_HISTORICAL
2024-02-14,LKA_CMB,VLSFO,598.35,BUNKERWORLD_HISTORICAL
2024-02-14,LKA_CMB,MGO,765.1,BUNKERWORLD_HISTORICAL
2024-02-14,ARE_FUJ,VLSFO,577.92,BUNKERWORLD_HISTORICAL
2024-02-14,ARE_FUJ,MGO,738.98,BUNKERWORLD_HISTORICAL
2024-02-15,SGP_SIN,VLSFO,587.22,BUNKERWORLD_HISTORICAL
2024-02-15,SGP_SIN,MGO,759.21,BUNKERWORLD_HISTORICAL
2024-02-15,LKA_CMB,VLSFO,601.9,BUNKERWORLD_HISTORICAL
2024-02-15,LKA_CMB,MGO,778.19,BUNKERWORLD_HISTORICAL
2024-02-15,ARE_FUJ,VLSFO,581.34,BUNKERWORLD_HISTORICAL
2024-02-15,ARE_FUJ,MGO,751.62,BUNKERWORLD_HISTORICAL
2024-02-16,SGP_SIN,VLSFO,581.81,BUNKERWORLD_HISTORICAL
2024-02-16,SGP_SIN,MGO,743.48,BUNKERWORLD_HISTORICAL
2024-02-16,LKA_CMB,VLSFO,596.36,BUNKERWORLD_HISTORICAL
2024-02-16,LKA_CMB,MGO,762.07,BUNKERWORLD_HISTORICAL
2024-02-16,ARE_FUJ,VLSFO,575.99,BUNKERWORLD_HISTORICAL
2024-02-16,ARE_FUJ,MGO,736.05,BUNKERWORLD_HISTORICAL
2024-02-17,SGP_SIN,VLSFO,585.31,BUNKERWORLD_HISTORICAL
2024-02-17,SGP_SIN,MGO,752.76,BUNKERWORLD_HISTORICAL
2024-02-17,LKA_CMB,VLSFO,599.94,BUNKERWORLD_HISTORICAL
2024-02-17,LKA_CMB,MGO,771.57,BUNKERWORLD_HISTORICAL
2024-02-17,ARE_FUJ,VLSFO,579.46,BUNKERWORLD_HISTORICAL
2024-02-17,ARE_FUJ,MGO,745.23,BUNKERWORLD_HISTORICAL
2024-02-18,SGP_SIN,VLSFO,573.12,BUNKERWORLD_HISTORICAL
2024-02-18,SGP_SIN,MGO,739.67,BUNKERWORLD_HISTORICAL
2024-02-18,LKA_CMB,VLSFO,587.45,BUNKERWORLD_HISTORICAL
2024-02-18,LKA_CMB,MGO,758.16,BUNKERWORLD_HISTORICAL
2024-02-18,ARE_FUJ,VLSFO,567.39,BUNKERWORLD_HISTORICAL
2024-02-18,ARE_FUJ,MGO,732.27,BUNKERWORLD_HISTORICAL
2024-02-19,SGP_SIN,VLSFO,569.76,BUNKERWORLD_HISTORICAL
2024-02-19,SGP_SIN,MGO,730.85,BUNKERWORLD_HISTORICAL
2024-02-19,LKA_CMB,VLSFO,584.0,BUNKERWORLD_HISTORICAL
2024-02-19,LKA_CMB,MGO,749.12,BUNKERWORLD_HISTORICAL
2024-02-19,ARE_FUJ,VLSFO,564.06,BUNKERWORLD_HISTORICAL
2024-02-19,ARE_FUJ,MGO,723.54,BUNKERWORLD_HISTORICAL
2024-02-20,SGP_SIN,VLSFO,575.14,BUNKERWORLD_HISTORICAL
2024-02-20,SGP_SIN,MGO,731.62,BUNKERWORLD_HISTORICAL
2024-02-20,LKA_CMB,VLSFO,589.52,BUNKERWORLD_HISTORICAL
2024-02-20,LKA_CMB,MGO,749.91,BUNKERWORLD_HISTORICAL
2024-02-20,ARE_FUJ,VLSFO,569.39,BUNKERWORLD_HISTORICAL
2024-02-20,ARE_FUJ,MGO,724.3,BUNKERWORLD_HISTORICAL
2024-02-21,SGP_SIN,VLSFO,565.55,BUNKERWORLD_HISTORICAL
2024-02-21,SGP_SIN,MGO,730.05,BUNKERWORLD_HISTORICAL
2024-02-21,LKA_CMB,VLSFO,579.69,BUNKERWORLD_HISTORICAL
2024-02-21,LKA_CMB,MGO,748.3,BUNKERWORLD_HISTORICAL
2024-02-21,ARE_FUJ,VLSFO,559.89,BUNKERWORLD_HISTORICAL
2024-02-21,ARE_FUJ,MGO,722.75,BUNKERWORLD_HISTORICAL
2024-02-22,SGP_SIN,VLSFO,575.68,BUNKERWORLD_HISTORICAL
2024-02-22,SGP_SIN,MGO,728.23,BUNKERWORLD_HISTORICAL
2024-02-22,LKA_CMB,VLSFO,590.08,BUNKERWORLD_HISTORICAL
2024-02-22,LKA_CMB,MGO,746.44,BUNKERWORLD_HISTORICAL
2024-02-22,ARE_FUJ,VLSFO,569.93,BUNKERWORLD_HISTORICAL
2024-02-22,ARE_FUJ,MGO,720.95,BUNKERWORLD_HISTORICAL
2024-02-23,SGP_SIN,VLSFO,570.96,BUNKERWORLD_HISTORICAL
2024-02-23,SGP_SIN,MGO,738.77,BUNKERWORLD_HISTORICAL
2024-02-23,LKA_CMB,VLSFO,585.24,BUNKERWORLD_HISTORICAL
2024-02-23,LKA_CMB,MGO,757.24,BUNKERWORLD_HISTORICAL
2024-02-23,ARE_FUJ,VLSFO,565.25,BUNKERWORLD_HISTORICAL
2024-02-23,ARE_FUJ,MGO,731.39,BUNKERWORLD_HISTORICAL
2024-02-24,SGP_SIN,VLSFO,576.87,BUNKERWORLD_HISTORICAL
2024-02-24,SGP_SIN,MGO,742.24,BUNKERWORLD_HISTORICAL
2024-02-24,LKA_CMB,VLSFO,591.29,BUNKERWORLD_HISTORICAL
2024-02-24,LKA_CMB,MGO,760.8,BUNKERWORLD_HISTORICAL
2024-02-24,ARE_FUJ,VLSFO,571.1,BUNKERWORLD_HISTORICAL
2024-02-24,ARE_FUJ,MGO,734.82,BUNKERWORLD_HISTORICAL
2024-02-25,SGP_SIN,VLSFO,581.34,BUNKERWORLD_HISTORICAL
2024-02-25,SGP_SIN,MGO,739.69,BUNKERWORLD_HISTORICAL
2024-02-25,LKA_CMB,VLSFO,595.87,BUNKERWORLD_HISTORICAL
2024-02-25,LKA_CMB,MGO,758.18,BUNKERWORLD_HISTORICAL
2024-02-25,ARE_FUJ,VLSFO,575.52,BUNKERWORLD_HISTORICAL
2024-02-25,ARE_FUJ,MGO,732.29,BUNKERWORLD_HISTORICAL
2024-02-26,SGP_SIN,VLSFO,583.16,BUNKERWORLD_HISTORICAL
2024-02-26,SGP_SIN,MGO,736.26,BUNKERWORLD_HISTORICAL
2024-02-26,LKA_CMB,VLSFO,597.74,BUNKERWORLD_HISTORICAL
2024-02-26,LKA_CMB,MGO,754.67,BUNKERWORLD_HISTORICAL
2024-02-26,ARE_FUJ,VLSFO,577.33,BUNKERWORLD_HISTORICAL
2024-02-26,ARE_FUJ,MGO,728.9,BUNKERWORLD_HISTORICAL
2024-02-27,SGP_SIN,VLSFO,568.49,BUNKERWORLD_HISTORICAL
2024-02-27,SGP_SIN,MGO,725.86,BUNKERWORLD_HISTORICAL
2024-02-27,LKA_CMB,VLSFO,582.71,BUNKERWORLD_HISTORICAL
2024-02-27,LKA_CMB,MGO,744.01,BUNKERWORLD_HISTORICAL
2024-02-27,ARE_FUJ,VLSFO,562.81,BUNKERWORLD_HISTORICAL
2024-02-27,ARE_FUJ,MGO,718.6,BUNKERWORLD_HISTORICAL
2024-02-28,SGP_SIN,VLSFO,593.5,BUNKERWORLD_HISTORICAL
2024-02-28,SGP_SIN,MGO,745.28,BUNKERWORLD_HISTORICAL
2024-02-28,LKA_CMB,VLSFO,608.34,BUNKERWORLD_HISTORICAL
2024-02-28,LKA_CMB,MGO,763.91,BUNKERWORLD_HISTORICAL
2024-02-28,ARE_FUJ,VLSFO,587.56,BUNKERWORLD_HISTORICAL
2024-02-28,ARE_FUJ,MGO,737.83,BUNKERWORLD_HISTORICAL
2024-02-29,SGP_SIN,VLSFO,580.63,BUNKERWORLD_HISTORICAL
2024-02-29,SGP_SIN,MGO,746.42,BUNKERWORLD_HISTORICAL
2024-02-29,LKA_CMB,VLSFO,595.14,BUNKERWORLD_HISTORICAL
2024-02-29,LKA_CMB,MGO,765.08,BUNKERWORLD_HISTORICAL
2024-02-29,ARE_FUJ,VLSFO,574.82,BUNKERWORLD_HISTORICAL
2024-02-29,ARE_FUJ,MGO,738.95,BUNKERWORLD_HISTORICAL
2024-03-01,SGP_SIN,VLSFO,570.05,BUNKERWORLD_HISTORICAL
2024-03-01,SGP_SIN,MGO,726.95,BUNKERWORLD_HISTORICAL
2024-03-01,LKA_CMB,VLSFO,584.3,BUNKERWORLD_HISTORICAL
2024-03-01,LKA_CMB,MGO,745.12,BUNKERWORLD_HISTORICAL
2024-03-01,ARE_FUJ,VLSFO,564.35,BUNKERWORLD_HISTORICAL
2024-03-01,ARE_FUJ,MGO,719.68,BUNKERWORLD_HISTORICAL
2024-03-02,SGP_SIN,VLSFO,567.11,BUNKERWORLD_HISTORICAL
2024-03-02,SGP_SIN,MGO,717.1,BUNKERWORLD_HISTORICAL
2024-03-02,LKA_CMB,VLSFO,581.29,BUNKERWORLD_HISTORICAL
2024-03-02,LKA_CMB,MGO,735.03,BUNKERWORLD_HISTORICAL
2024-03-02,ARE_FUJ,VLSFO,561.44,BUNKERWORLD_HISTORICAL
2024-03-02,ARE_FUJ,MGO,709.93,BUNKERWORLD_HISTORICAL
2024-03-03,SGP_SIN,VLSFO,566.98,BUNKERWORLD_HISTORICAL
2024-03-03,SGP_SIN,MGO,715.66,BUNKERWORLD_HISTORICAL
2024-03-03,LKA_CMB,VLSFO,581.16,BUNKERWORLD_HISTORICAL
2024-03-03,LKA_CMB,MGO,733.56,BUNKERWORLD_HISTORICAL
2024-03-03,ARE_FUJ,VLSFO,561.31,BUNKERWORLD_HISTORICAL
2024-03-03,ARE_FUJ,MGO,708.51,BUNKERWORLD_HISTORICAL
2024-03-04,SGP_SIN,VLSFO,567.4,BUNKERWORLD_HISTORICAL
2024-03-04,SGP_SIN,MGO,738.86,BUNKERWORLD_HISTORICAL
2024-03-04,LKA_CMB,VLSFO,581.59,BUNKERWORLD_HISTORICAL
2024-03-04,LKA_CMB,MGO,757.34,BUNKERWORLD_HISTORICAL
2024-03-04,ARE_FUJ,VLSFO,561.73,BUNKERWORLD_HISTORICAL
2024-03-04,ARE_FUJ,MGO,731.48,BUNKERWORLD_HISTORICAL
2024-03-05,SGP_SIN,VLSFO,553.43,BUNKERWORLD_HISTORICAL
2024-03-05,SGP_SIN,MGO,706.42,BUNKERWORLD_HISTORICAL
2024-03-05,LKA_CMB,VLSFO,567.26,BUNKERWORLD_HISTORICAL
2024-03-05,LKA_CMB,MGO,724.08,BUNKERWORLD_HISTORICAL
2024-03-05,ARE_FUJ,VLSFO,547.89,BUNKERWORLD_HISTORICAL
2024-03-05,ARE_FUJ,MGO,699.36,BUNKERWORLD_HISTORICAL
2024-03-06,SGP_SIN,VLSFO,575.66,BUNKERWORLD_HISTORICAL
2024-03-06,SGP_SIN,MGO,726.17,BUNKERWORLD_HISTORICAL
2024-03-06,LKA_CMB,VLSFO,590.05,BUNKERWORLD_HISTORICAL
2024-03-06,LKA_CMB,MGO,744.33,BUNKERWORLD_HISTORICAL
2024-03-06,ARE_FUJ,VLSFO,569.9,BUNKERWORLD_HISTORICAL
